mean,var,skew,target
19.210398,43.779606,15.736439,1
14.675465,44.683598,12.457571,1
51.887836,118.77052,8.339244,1
20.9142,86.32354,13.447193,0
27.827885,53.048508,7.7429986,1
13.840916,37.582626,17.199432,1
23.927963,64.5049,9.447971,1
8.959033,46.40709,19.39665,1
30.167574,74.162285,8.949338,0
25.894312,78.92615,10.671342,0
14.261263,38.79752,9.524605,0
13.91897,50.73216,14.059832,1
13.309636,33.627563,10.600714,1
42.45061,85.09515,7.283187,0
18.88648,68.11631,14.194975,1
19.25624,46.38052,7.6464067,1
42.519283,91.66755,6.4091825,0
26.99406,68.485634,7.745657,1
15.566059,49.28376,9.973017,1
19.400711,44.20243,7.0639305,0
38.96397,81.330055,6.923433,0
20.284416,74.58859,15.537173,1
23.874693,67.625,10.098645,0
15.644068,63.149765,10.954794,0
21.410072,74.782135,13.279617,1
40.756645,82.551926,9.436971,0
36.901276,88.11258,9.395691,1
15.498915,34.297142,10.613609,0
24.716953,55.364864,10.596878,0
19.401615,42.78742,7.987763,1
29.912846,86.31266,9.074147,0
31.680786,84.366806,7.975427,0
37.24459,103.052666,8.465815,1
14.952478,69.76446,13.578688,1
24.687918,70.64828,9.02687,0
24.11264,79.04541,10.019114,1
39.55833,93.54419,9.008533,0
18.68113,40.939064,10.450425,1
19.110325,62.996284,12.832148,0
42.87864,99.18291,8.086523,1
18.238811,51.800926,13.7305975,1
21.747112,49.770336,10.18413,0
15.6775675,38.365704,11.916663,1
35.901035,95.33134,7.0924,0
14.642544,33.37863,9.299244,0
39.744846,110.638794,8.688329,1
19.705568,72.85969,17.541353,0
15.12453,41.059006,13.561207,1
20.599945,53.3634,9.01544,1
20.952911,66.701614,11.558139,0
24.158209,65.00884,12.378112,1
12.656358,50.22348,11.568352,0
25.78912,92.126564,8.791282,0
21.611969,49.553066,9.654285,1
19.508965,55.886654,14.2998,0
20.275543,74.25659,9.556041,0
24.549814,56.326797,10.095955,0
14.090848,34.08093,9.190328,1
16.782848,61.671936,19.464314,0
29.581676,81.72752,12.724943,1
17.35309,65.216255,18.998165,1
19.024488,59.37596,12.555961,0
13.808592,59.632977,11.799993,1
24.764174,69.025314,8.802031,1
14.868735,48.42191,14.17698,1
27.256952,87.13743,8.914855,1
7.5419865,35.262745,30.05411,0
21.747112,49.770336,10.18413,1
32.922672,88.289696,8.988953,1
13.493669,62.602036,14.665121,1
17.77572,32.15556,4.9974513,0
21.877245,45.68479,6.375301,0
20.29176,51.266403,17.767479,0
30.460123,83.2924,11.517118,0
14.544389,23.82931,5.2159195,0
28.88859,61.08479,7.8823657,1
26.30853,100.80847,9.347617,0
33.838684,86.96072,6.80479,1
25.573997,66.50563,7.516065,0
19.41935,49.271713,12.333085,0
30.51339,62.076393,9.616367,1
14.642544,33.37863,9.299244,0
10.642196,36.838066,20.963312,1
24.27289,85.163376,11.751554,0
17.125914,42.58236,10.824654,0
26.925404,63.09774,9.845417,1
16.26764,67.26625,15.661769,1
34.746662,95.86499,6.1566834,1
27.9972,53.761204,8.09769,0
13.386558,34.003437,12.027794,0
24.080828,86.107025,12.698823,0
31.993034,67.20497,8.333245,1
20.030962,62.6304,11.024488,1
14.421669,50.408295,16.053787,0
23.235304,85.62337,12.749373,1
34.486813,93.94251,10.641884,0
23.85169,90.1903,13.590273,1
15.899347,53.98865,22.744652,1
13.334653,29.953575,11.465018,1
34.994442,78.02946,11.569449,1
38.34233,98.85597,9.28653,1
10.92825,23.803654,4.1636953,0
22.489988,70.047104,13.317608,0
14.96914,50.85729,15.343896,0
34.883793,81.269455,7.588426,1
13.231436,26.693796,6.1918626,1
35.78663,89.315,8.566289,0
16.245028,46.065235,11.844168,1
39.103912,90.04717,7.3226576,1
26.673246,80.06013,9.97065,0
17.164309,53.93825,16.137554,1
23.173409,80.11213,16.681183,0
27.46232,79.07041,8.575725,0
49.76052,98.602264,6.6142154,1
9.943403,33.96107,9.733629,1
20.384499,38.680042,6.819397,1
15.83161,61.079174,11.074939,0
34.26515,66.20782,7.9889603,0
40.508667,101.428246,10.239191,0
13.135695,62.007206,14.682882,1
25.583708,82.5868,9.881083,0
22.284159,79.17213,8.151463,0
12.907237,22.204214,5.445586,1
24.476728,78.20885,11.704919,0
41.472645,89.63369,6.1068397,0
16.27611,47.89608,11.430188,1
36.800457,61.338516,6.6629453,1
26.99406,68.485634,7.745657,0
41.610577,102.41983,8.072488,1
23.606169,64.32595,9.771195,0
34.04009,81.38218,7.0100718,0
24.080828,86.107025,12.698823,0
12.136262,24.002386,7.518743,0
20.356524,61.05086,14.029131,0
35.49666,82.53719,7.5140867,1
22.926174,85.79486,16.190828,0
24.512627,68.68472,9.6611595,1
29.733496,50.9305,6.7219763,1
25.16473,78.80465,10.163549,0
15.418177,41.633854,12.979755,1
12.802144,50.194675,12.95108,1
21.036245,75.983894,15.6341715,1
15.4818735,51.425877,13.475274,1
13.683141,33.37958,9.277818,0
14.712321,33.19419,6.6260586,1
20.595722,66.03766,14.423912,1
28.88859,61.08479,7.8823657,1
18.757305,54.296673,12.425537,0
20.17111,43.150703,9.458879,0
12.9553795,38.123714,10.731354,0
15.430402,32.82919,14.262287,1
28.265408,50.95968,6.4440374,0
22.789486,53.02735,10.298289,1
45.618973,102.57203,7.6361456,1
14.046968,34.083817,8.900683,0
12.78733,43.901024,10.564205,0
14.845159,34.46219,7.5395713,1
18.999283,61.94107,11.633158,1
20.395527,65.78083,12.370845,1
19.697908,53.149094,11.506336,1
12.010532,26.590382,7.21208,1
21.516153,77.613846,14.3386545,0
17.370226,74.00939,16.697454,0
29.803127,70.56542,11.511131,1
23.43967,62.60645,10.31821,1
23.701391,76.8123,14.798416,1
15.6757145,33.357014,8.234298,0
15.363678,37.606052,7.767116,0
17.662422,71.597435,11.943922,1
29.338644,81.91406,8.8354225,1
17.270763,44.38187,9.871543,0
37.402233,93.68653,10.194186,0
20.078146,55.072857,15.042367,0
23.428045,94.59004,13.833484,0
38.34233,98.85597,9.28653,0
14.958377,34.61415,9.99046,0
19.732113,65.549164,16.297405,1
17.352364,77.31428,16.322433,0
26.870394,76.725975,8.539157,1
19.5617,50.96127,9.790359,0
27.318117,90.52517,12.911513,0
21.306894,66.16615,10.112271,0
29.944212,73.849556,9.879555,1
21.227419,67.69354,12.646944,1
19.382977,52.845222,8.321206,0
16.27091,34.095577,8.909768,1
41.005474,109.66571,8.260573,0
21.956766,42.757797,6.970257,1
16.959887,33.13722,7.9848804,0
40.220745,104.80613,7.7740946,1
12.372906,28.79124,9.229837,0
14.186714,35.923653,17.589827,0
15.3074875,49.498672,15.397001,1
9.810881,49.552082,18.733694,1
17.545786,36.95712,6.4692583,0
32.894333,81.44484,7.8862877,0
25.251041,79.2155,10.824548,0
22.144337,66.93933,10.958657,1
20.326162,66.907394,14.103841,1
34.30144,94.65488,7.9214582,0
21.806007,62.75467,11.235588,0
13.998579,44.11201,17.05215,1
15.059327,25.90987,7.012324,0
20.796587,71.21518,11.758615,0
11.234849,50.07972,14.559134,0
18.419157,69.955894,17.479195,0
17.228308,40.894665,8.6353,0
19.43235,75.01287,13.3264885,1
23.535206,57.44999,10.59719,1
19.653595,77.1074,12.227695,1
43.3627,101.414246,8.2362585,0
23.610926,71.8367,10.132265,0
18.303503,71.73978,13.483431,1
40.756645,82.551926,9.436971,0
17.190699,72.42431,15.249543,1
20.733,50.607643,16.713505,0
39.119656,90.1928,9.68116,1
16.717968,50.28345,11.142555,1
38.409218,99.20449,7.845939,1
19.661274,61.097927,11.106573,0
36.18127,78.48746,9.919415,0
12.78733,43.901024,10.564205,1
19.062748,62.152836,13.71747,1
33.838684,86.96072,6.80479,0
11.945923,48.068783,22.903708,1
24.02825,83.84382,12.095473,1
26.29271,51.230732,10.272751,1
31.540936,55.31364,6.1254716,1
17.662422,71.597435,11.943922,0
13.325353,32.326813,17.507725,0
27.502092,84.58064,10.951456,0
29.820223,69.97424,7.096193,0
21.042223,62.29635,9.100138,0
21.494062,66.25123,15.004486,0
15.969754,71.328094,13.367843,1
29.18762,85.20624,10.5778475,1
11.529461,48.053898,10.443215,1
9.8099985,48.82861,14.783815,1
34.994442,78.02946,11.569449,1
13.662678,38.706062,13.484825,0
19.257874,53.731075,9.611975,0
36.800457,61.338516,6.6629453,0
21.13883,71.15106,15.704345,0
32.789993,77.24726,9.435225,1
13.415534,34.562313,7.7603106,1
16.90708,64.23639,14.562558,1
22.454815,72.92369,11.361302,0
8.959033,46.40709,19.39665,0
20.105719,67.218666,12.64878,1
22.573784,73.56793,12.643593,1
26.779139,61.33407,7.0264535,0
7.3808756,31.966827,17.96504,1
36.901276,88.11258,9.395691,0
13.60942,41.90509,15.840926,0
15.946736,39.065586,10.484974,0
44.154953,102.03058,4.9819703,0
19.846043,65.82498,13.928944,0
16.571072,70.515366,17.192144,1
24.11978,75.964554,9.797242,0
22.570465,73.77192,11.561539,1
23.293318,89.88132,10.4512825,1
28.833576,68.884575,11.12699,1
20.023317,60.96197,13.417122,1
16.310543,28.04955,7.5606728,0
26.188843,75.83501,9.703618,1
37.3799,100.48361,7.972976,1
18.163269,49.818436,18.500843,0
28.99567,82.85753,10.557265,0
15.711825,44.543713,10.034311,0
19.577047,73.05407,17.844406,1
19.060719,51.8442,8.736806,1
22.032597,42.400806,7.400407,1
20.766386,77.334496,15.828925,1
16.168888,72.62659,12.762015,1
29.338644,81.91406,8.8354225,1
13.36467,33.45513,13.738428,1
17.89485,49.832024,8.474687,0
22.926174,85.79486,16.190828,0
31.52692,102.65234,9.296778,0
49.517895,101.06983,5.2986226,1
35.44254,67.70871,9.396074,1
18.257364,68.43988,15.314622,1
20.923582,53.25831,23.247114,1
17.469385,49.520123,11.9724655,0
20.996107,40.599636,6.065843,1
22.137558,67.70196,12.247953,0
12.042555,37.07714,15.936829,1
21.956766,42.757797,6.970257,0
31.490086,60.457184,7.927443,0
26.958828,76.57345,10.66475,1
18.124249,82.08707,13.097221,0
35.36889,72.304726,8.344762,1
12.606797,33.70994,15.99094,1
20.964306,39.13473,8.061728,1
18.09603,54.857906,9.09201,0
27.044773,55.501526,7.4064355,1
20.035137,62.114197,18.343578,0
9.439172,20.808905,8.915369,0
21.322601,52.050217,9.451351,0
20.715305,63.60269,12.629459,0
16.815725,75.08188,16.174467,1
24.865194,73.2254,9.649073,1
23.121696,63.670586,12.559116,1
24.740534,71.962135,8.566095,1
31.357872,71.56198,7.6606326,0
31.510094,66.21056,9.405782,1
33.783062,78.34042,7.282947,1
26.490725,92.820366,9.858161,1
10.388172,39.02861,15.582779,0
30.890839,72.97914,8.478402,1
16.362604,40.41904,12.960205,1
15.246143,37.759445,8.433981,1
34.51211,70.85465,7.5635505,1
19.167665,66.18711,16.365063,1
22.225454,79.712494,11.918734,1
32.135292,71.85442,12.828211,0
35.90363,75.16807,7.9978237,0
18.959618,53.710423,10.118761,0
15.976321,47.50962,12.689929,1
19.039946,59.161358,13.666774,0
17.404194,41.03808,10.850621,0
43.015896,107.52534,7.7625637,1
38.67147,78.493904,8.959659,0
34.508484,64.30045,7.197763,1
16.777264,36.95817,8.072734,1
42.979027,106.42915,8.946083,1
23.329996,51.60591,9.517964,1
36.745544,93.33121,8.216027,0
12.646302,22.138166,5.7788224,1
33.66062,96.44276,11.219043,1
22.737051,58.586502,11.257647,1
13.912103,35.891754,19.19742,0
21.817333,63.05985,9.667562,0
18.37446,59.57786,15.659729,0
11.858179,32.598072,7.96458,0
42.50401,118.16653,6.327574,1
12.060171,32.433296,9.576862,0
19.435617,63.042194,18.745466,1
18.65303,78.09391,20.630348,0
40.399372,85.90776,7.9908338,0
21.609026,62.8383,10.6900835,0
15.583639,28.552593,6.9855876,1
34.883793,81.269455,7.588426,0
18.202835,56.95054,14.617904,1
36.437702,84.91046,11.60791,0
6.22575,25.972012,10.88056,0
18.008669,57.93426,18.183815,1
12.415327,33.692944,14.331811,1
18.018862,39.62331,8.969715,1
34.51211,70.85465,7.5635505,0
13.733059,53.71135,14.363758,1
37.24459,103.052666,8.465815,1
20.25121,48.85932,11.173632,1
40.333824,93.273506,7.3138533,1
18.302702,56.827232,12.264028,0
14.25018,49.043354,19.63156,0
18.412127,53.96013,14.419912,0
15.272692,31.10339,12.642126,1
29.771412,85.21214,9.547081,1
18.689499,48.822643,11.543438,1
23.18792,80.55622,10.923525,0
18.361265,44.200306,11.765145,0
24.794224,82.87686,13.863239,0
23.173409,80.11213,16.681183,1
17.77572,32.15556,4.9974513,0
37.63262,98.75004,8.68937,1
17.101748,43.17038,8.22534,1
32.133884,112.83099,11.559361,1
17.022154,41.53276,12.873504,0
21.702482,56.20495,11.058435,0
37.647408,97.30205,7.776804,1
36.468563,72.44524,9.12926,1
14.854964,47.891056,12.460751,1
35.455677,75.28217,7.903243,1
21.267576,73.35049,13.764552,0
40.62605,95.249245,8.193576,1
19.138979,38.084724,10.062102,1
12.656358,50.22348,11.568352,0
11.718076,48.255608,18.812107,1
26.429655,88.28871,11.639359,0
36.006973,62.7539,6.7408113,1
35.649742,87.96646,7.2162385,0
29.045418,84.00057,10.632042,1
26.402271,78.384636,9.199164,0
22.235113,57.594925,13.891054,1
8.592831,34.63987,24.91871,1
20.596226,80.05384,15.546348,0
22.817495,64.348305,9.082205,1
20.356524,61.05086,14.029131,1
20.254961,48.600002,11.018649,1
25.206522,58.91572,7.4282675,0
27.409588,80.367584,8.27631,0
23.453339,54.185165,9.569902,1
26.779139,61.33407,7.0264535,0
20.435259,60.635868,9.993815,0
30.309744,85.81857,7.942584,1
20.537916,66.66909,12.702977,1
18.696716,74.51589,15.969034,0
34.277504,84.016754,8.205958,0
11.529461,48.053898,10.443215,0
28.87812,52.274265,5.5297747,1
14.445014,36.494434,9.901004,0
18.31623,58.336563,13.880101,1
15.95517,59.713337,8.706061,1
14.544389,23.82931,5.2159195,1
18.39862,47.40706,12.263674,0
10.9203,21.800606,7.23236,1
32.898197,74.76772,8.8713455,0
37.777378,76.01207,7.5150046,1
38.630882,80.67131,7.5870166,1
12.3097,38.450974,11.629751,1
25.556368,83.48032,9.73887,1
16.870678,65.89201,10.583735,1
28.056652,60.774384,8.614088,0
35.332314,73.627754,9.4952345,1
18.898495,70.15355,12.700118,1
41.596497,98.85157,8.154906,0
35.192898,86.12565,7.7515287,0
17.72378,41.529087,10.450248,1
25.893295,76.142914,9.637904,1
36.627945,96.245575,9.384796,0
26.99406,68.485634,7.745657,1
36.99156,85.59284,9.260609,1
44.766876,91.60584,7.4054546,1
23.144506,71.39143,9.788449,1
25.310728,75.78438,10.866811,1
32.239086,66.05788,8.6699,0
14.6223135,32.335117,5.021767,0
44.58506,90.51884,7.4310193,1
18.436914,59.543926,14.577049,0
21.189825,57.348713,10.161912,1
23.901756,73.14424,10.592203,1
15.737312,37.50072,11.52737,0
11.885767,28.778969,10.899186,1
20.622276,65.56128,11.912665,1
16.287672,49.28522,15.071865,0
17.075558,47.375546,17.373413,0
33.108185,72.625694,10.138442,0
13.978264,36.784492,8.781284,1
21.306894,66.16615,10.112271,0
13.539071,23.194454,5.0877204,1
20.408117,47.670765,11.333978,0
16.585957,44.06305,9.01186,1
24.789265,43.56958,6.962315,0
15.696733,44.807846,10.415922,0
18.19485,52.96392,15.910694,0
22.320208,47.685368,6.791237,1
35.252224,96.37584,10.064126,0
18.978247,38.72475,10.623995,0
36.856125,97.83565,9.697598,0
27.42368,56.21506,10.459616,1
15.841841,39.322647,11.322583,0
21.181944,58.509857,9.229741,1
24.429695,71.673035,9.881669,0
26.489805,60.06591,12.603877,1
37.93503,87.214,8.20552,0
13.6340475,58.442852,19.362827,1
16.779514,42.49732,11.20408,0
29.615189,53.86014,6.8885665,0
13.4628315,36.210503,15.348102,1
28.99567,82.85753,10.557265,0
23.050724,76.99228,11.404112,1
24.489424,72.39454,12.325379,0
37.45036,98.00505,9.153826,0
20.842094,67.93385,13.8406,1
44.402557,87.934906,5.411347,0
17.331196,36.88232,6.29769,0
14.32052,31.543661,8.738619,0
20.881876,70.164635,10.003113,0
36.328297,82.10006,7.6657357,1
17.220049,72.460655,14.64412,0
31.490086,60.457184,7.927443,1
22.72982,68.81574,14.459495,1
16.484125,29.066143,4.655921,1
17.05623,41.416508,10.166766,0
35.146942,81.78147,6.0934343,0
18.137917,39.064404,6.2841015,1
18.923792,59.490067,12.147669,1
25.837154,90.4259,10.17611,0
20.469084,69.095474,13.002107,1
16.739902,61.39379,15.378231,1
29.662556,81.81222,8.844648,0
28.988914,98.17192,9.419596,0
37.884163,79.40416,8.817074,1
37.61641,83.78856,7.1429596,0
19.14439,53.550526,9.648361,1
17.137268,45.072174,9.082426,1
35.903263,77.11445,8.736439,0
12.380399,23.37589,8.046992,1
31.976955,67.64034,7.8301554,1
17.068125,68.42882,10.193553,1
19.186298,49.650692,11.818982,0
19.512894,32.093185,6.038775,0
13.707206,39.96904,12.369895,0
17.427353,71.42085,14.29317,0
22.574137,69.45042,9.626467,0
25.78912,92.126564,8.791282,0
15.691131,51.046253,11.297174,0
25.540987,61.77755,7.58987,1
39.026073,98.679886,8.721147,0
19.029205,67.90397,13.79403,1
16.051577,42.889267,10.9443245,1
25.723715,74.85107,8.134299,1
32.775,64.241776,12.321494,1
19.802526,44.47991,13.978799,0
20.617035,61.46421,10.40573,1
16.755793,55.55232,12.731447,1
7.7360363,32.640656,15.666708,1
8.158758,37.224537,16.220453,1
30.390768,94.86858,8.814751,1
18.926989,46.382935,16.45565,0
20.047468,57.851913,17.815922,1
19.995974,60.131702,10.358246,0
27.980398,72.98793,8.877173,1
22.132507,59.138733,8.364349,1
37.21151,89.843735,8.880008,1
22.136965,77.150604,15.495949,1
19.728588,50.635056,13.741182,1
22.676165,69.179375,11.360077,1
37.884163,79.40416,8.817074,1
20.709654,63.88884,9.114028,1
20.596226,80.05384,15.546348,1
18.010021,55.476227,12.261267,1
6.93244,27.640089,12.063025,1
23.25959,64.723526,9.741931,1
23.128477,43.901814,6.6865673,1
20.30772,60.464123,9.035184,1
15.713359,39.470287,7.488796,0
12.901338,32.86045,7.9109373,1
34.354164,87.623375,9.041943,1
15.419441,52.79115,16.521816,1
14.344618,53.64967,10.143353,1
17.668736,46.650917,9.856035,0
27.313925,66.284935,7.699653,1
19.520126,49.897316,8.791907,0
10.04453,37.833683,13.231015,1
21.258926,57.936104,9.216927,1
19.310354,56.60875,9.935406,1
6.22575,25.972012,10.88056,0
22.851488,75.14407,12.034736,1
32.894333,81.44484,7.8862877,1
40.62754,107.0178,9.204475,0
10.3546915,37.899643,11.309439,0
24.549814,56.326797,10.095955,0
19.614244,72.77752,9.747882,1
12.316099,54.45029,12.715095,1
13.733059,53.71135,14.363758,1
16.921429,39.339306,8.057147,0
21.827894,61.285057,13.510824,0
23.399843,82.39254,10.818718,0
7.3808756,31.966827,17.96504,1
13.902942,26.421135,5.3848815,0
19.588045,69.81139,13.9974575,1
40.070995,77.186554,6.9543767,1
32.360493,91.51289,8.267678,0
38.96397,81.330055,6.923433,0
17.220049,72.460655,14.64412,1
20.479616,66.68995,9.914201,0
26.106548,82.59462,14.163957,1
21.410072,74.782135,13.279617,1
15.825762,36.734707,10.448273,1
18.860756,62.037712,13.878292,1
20.83788,61.137547,9.845255,0
16.651138,37.732258,10.771245,0
13.339,68.76136,19.146183,1
14.505035,37.034817,11.465276,1
7.7892246,36.525536,16.20943,1
10.379638,46.30544,14.242825,1
30.11413,91.85263,8.870641,1
16.050081,67.84845,13.645672,1
19.978071,59.157055,13.687621,0
17.780825,63.55184,11.854309,1
49.517895,101.06983,5.2986226,0
12.060171,32.433296,9.576862,0
32.661324,74.1066,10.054397,1
29.69188,99.204475,9.393543,0
14.111489,37.994022,14.235727,0
16.559872,64.98622,9.831005,1
29.205948,73.07559,10.091561,0
19.978071,59.157055,13.687621,0
13.23359,55.76668,15.182845,1
25.583708,82.5868,9.881083,0
38.67147,78.493904,8.959659,1
29.366377,90.36684,8.785343,1
26.945297,84.51798,11.543569,1
20.018719,66.48516,13.428394,0
36.728363,90.93181,7.89191,0
18.25088,52.82469,11.362679,0
11.272371,51.04893,16.40673,0
16.509178,43.080227,13.8379755,0
26.400398,62.621258,11.122996,1
15.206543,64.354126,12.595693,0
31.216942,58.02002,5.0905704,1
17.123306,67.05085,18.078077,0
14.448544,54.2809,17.8065,0
23.723131,88.20797,14.506297,0
17.517792,37.81267,10.109282,0
37.105057,91.89154,9.7154045,1
23.428045,94.59004,13.833484,1
28.01179,69.89052,8.571646,1
15.447834,44.920322,10.768924,0
35.11282,77.654144,9.205062,1
30.376421,50.37444,4.2411695,1
16.155712,47.591743,11.798508,1
16.672909,47.212337,12.79211,0
23.947525,78.04692,12.018501,1
22.523304,72.05333,11.201286,1
34.60512,77.24734,8.892458,1
14.410549,23.452145,4.6401157,0
12.723042,52.750988,14.331691,0
24.100435,66.63193,8.763661,1
22.926174,85.79486,16.190828,1
35.71768,93.28506,6.7104893,0
16.20513,43.028477,9.762449,0
36.18127,78.48746,9.919415,1
19.6532,54.458652,11.539365,1
17.571867,63.50239,17.087381,1
18.257364,68.43988,15.314622,1
22.972868,69.171715,11.882709,1
21.164993,63.714813,9.748746,1
26.435646,76.26207,8.295922,0
38.630882,80.67131,7.5870166,0
19.810373,52.502075,12.785228,0
19.678625,59.525787,13.399917,0
37.93503,87.214,8.20552,1
11.718076,48.255608,18.812107,1
20.216536,55.78003,12.06443,0
17.190699,72.42431,15.249543,1
42.80451,82.06831,6.2581573,0
36.437702,84.91046,11.60791,0
11.588203,29.509336,14.846827,0
21.897642,72.27551,12.707204,0
29.36588,80.20412,10.404447,1
23.796165,65.59318,11.962549,1
31.638124,77.82972,9.6355505,0
18.01557,64.62128,16.208658,1
30.676466,83.34808,9.405722,1
12.839232,45.533783,11.977547,1
14.762166,60.230732,15.047501,1
31.862402,74.03307,8.059679,0
17.260044,43.74684,10.693982,0
13.507919,29.623796,8.331763,1
31.394957,69.98795,10.536704,0
42.12008,103.08421,5.657322,1
15.843788,39.990425,9.093068,0
29.450417,64.03792,6.547523,0
17.661049,60.192127,12.638682,1
21.777952,71.26195,11.353893,1
18.794111,61.36174,9.121797,0
6.8399854,33.451145,24.615105,1
21.489372,47.93079,11.825591,1
19.499908,79.405174,12.576296,1
20.729002,57.5578,9.636895,0
17.420668,61.128464,16.98819,1
16.295712,32.942776,6.70979,1
16.851427,55.713383,10.97523,0
22.42657,66.66749,9.389569,0
13.410922,32.85871,8.389919,1
15.986318,49.87357,12.8794775,0
29.742514,95.61069,11.382249,1
20.75343,44.434696,7.72702,0
21.62255,69.76855,12.213407,0
6.8399854,33.451145,24.615105,1
21.646938,56.511486,11.119197,0
19.684042,57.123276,9.777121,0
12.201653,42.543976,14.788302,0
16.168888,72.62659,12.762015,0
33.201218,103.72791,8.839578,1
11.234849,50.07972,14.559134,1
17.858114,46.675358,16.506124,1
19.881023,61.632736,12.487543,0
13.023803,51.281914,11.103841,1
31.52692,102.65234,9.296778,0
11.855155,34.220394,12.51821,0
37.531013,97.3117,9.917115,1
23.293318,89.88132,10.4512825,1
30.078085,66.43662,8.955164,1
34.85981,112.55265,8.252581,0
35.51893,69.79965,7.7098064,0
19.870018,51.866497,12.472812,1
33.630287,108.63805,9.555119,1
15.939245,52.941574,18.58183,1
17.420668,61.128464,16.98819,0
25.689535,79.31626,10.235443,0
23.610926,71.8367,10.132265,0
22.348156,72.48783,13.405714,0
12.633074,32.44003,10.910716,0
26.106548,82.59462,14.163957,0
48.264805,88.99027,7.4126115,1
26.244228,69.26764,12.870167,0
20.044199,64.935745,12.217693,0
28.12971,81.61651,8.175403,0
34.555107,56.202606,4.779235,0
21.286772,61.215378,11.490038,1
25.716764,73.56888,8.574432,0
25.43929,84.55577,12.525519,1
12.043317,28.798214,9.163081,1
11.486886,38.012432,21.52523,1
27.901085,89.21523,8.711434,1
24.27289,85.163376,11.751554,0
24.02982,68.47432,10.865035,1
29.30782,94.576225,11.062027,0
12.774571,31.696184,19.91754,1
12.901338,32.86045,7.9109373,1
28.971825,70.59486,6.8282166,0
26.779139,61.33407,7.0264535,1
37.918316,78.91116,7.7501597,1
19.28432,62.039566,13.871194,0
12.470047,50.78807,14.517043,1
28.259357,94.84594,10.858226,1
13.282479,48.31839,20.333797,1
44.440914,109.812805,7.019975,1
11.718076,48.255608,18.812107,1
20.066265,73.107315,15.395085,0
22.416641,62.88586,10.074835,0
19.304235,62.719177,15.852476,1
25.247986,76.97064,10.516628,0
33.865704,70.762924,8.145591,1
27.031527,78.0723,12.681003,1
20.301931,65.88317,14.55304,0
46.211426,99.57319,8.243337,0
17.282894,36.951916,9.121608,1
10.702532,38.07996,9.889124,1
31.3608,70.134155,10.7683525,0
17.35309,65.216255,18.998165,0
21.227419,67.69354,12.646944,1
40.0919,107.90623,8.996803,0
23.976995,74.9102,12.447557,0
36.981274,79.00742,8.277224,0
34.200733,74.759026,9.709921,1
58.15813,106.72973,5.5029006,1
8.93485,43.54418,18.063726,1
28.12971,81.61651,8.175403,0
28.265102,67.93235,7.9294877,1
34.695988,104.43549,7.0700626,0
27.827885,53.048508,7.7429986,1
32.013325,99.1261,10.496251,1
37.93503,87.214,8.20552,0
21.228098,76.538994,12.0282545,1
34.454384,80.614944,9.50967,1
11.750948,52.165,15.453328,0
22.781218,67.53903,12.797198,1
18.215788,57.59165,15.553963,0
9.282755,35.618187,10.356281,0
30.839512,83.94929,7.6250215,0
24.492498,73.059006,10.143968,0
15.149688,43.87738,11.486073,1
20.01866,57.084663,11.551583,1
19.210398,43.779606,15.736439,1
17.505766,61.57068,15.444481,0
15.644068,63.149765,10.954794,0
27.598938,50.02365,9.426303,1
15.480189,51.220795,18.832085,0
20.472137,67.33292,14.356876,1
20.328112,61.74498,12.316579,1
20.888403,57.690678,9.853013,0
22.239834,66.33598,10.773282,1
30.23128,62.82447,7.8415565,0
18.681343,46.086025,14.597793,0
39.03643,82.93344,8.420096,1
32.536316,95.119415,7.703206,0
23.34337,69.475914,14.834982,0
24.979218,90.13476,10.067616,1
16.64761,37.69075,7.2903194,0
21.882975,81.10707,13.747312,0
19.58325,53.550976,9.781012,1
27.782095,70.8324,9.042828,0
21.856213,65.3443,11.381177,0
39.949997,103.90543,7.49778,0
33.51793,77.16572,7.4313025,0
19.325691,56.9518,10.054811,1
26.596767,100.41921,10.7642975,0
18.865755,54.661926,11.979892,1
20.243036,75.020386,14.616105,0
23.45981,69.93986,10.151361,1
23.505972,77.587685,11.419744,0
19.49279,60.710667,16.037083,1
33.003967,105.52594,8.586165,0
19.653595,77.1074,12.227695,1
18.98109,70.62745,15.652987,1
42.87864,99.18291,8.086523,1
26.58079,75.256424,8.643699,1
19.28259,59.303,11.530329,1
31.851597,65.235825,8.305569,0
37.848316,91.66062,9.784269,0
14.180161,39.957077,15.399371,0
22.250841,62.924503,10.935792,1
22.847322,85.17469,15.974079,0
16.170355,52.583546,20.460129,0
21.524847,81.78575,11.766694,1
41.283085,87.90792,7.2233458,0
13.797291,39.755234,15.56449,1
32.661324,74.1066,10.054397,1
14.672864,32.46763,9.14029,0
24.164114,78.02721,13.011672,1
8.796269,25.57161,9.270955,1
29.771412,85.21214,9.547081,1
25.034885,77.27997,11.0873,0
17.420668,61.128464,16.98819,1
18.266415,50.615715,9.528724,1
14.891235,38.735462,10.800091,0
21.826252,62.483875,11.51609,0
26.009502,49.94184,6.1242223,1
19.314177,54.609,9.995454,1
49.76052,98.602264,6.6142154,0
43.7051,118.97426,7.087358,0
20.68973,53.55148,10.973032,0
25.26249,77.44556,10.615112,0
12.03127,34.354336,19.874298,0
23.924242,80.62674,14.067716,0
27.782095,70.8324,9.042828,0
13.716946,34.805355,12.211158,1
12.656358,50.22348,11.568352,0
23.40365,42.040462,6.001441,0
7.9248266,31.799845,12.2343235,1
